field,m,angle,distance,relerr_offset,relerr_abs,mag
phis_m,2,0.000000,1.778279e-06,3.658998e-04,3.658998e-04,2.848280e+00
phis_m,2,0.000000,3.162278e-06,6.752248e-05,6.752248e-05,2.738206e+00
phis_m,2,0.000000,5.623413e-06,3.989042e-05,3.989042e-05,2.628132e+00
phis_m,2,0.000000,1.000000e-05,1.414520e-05,1.414520e-05,2.518058e+00
phis_m,2,0.000000,1.778279e-05,4.399983e-06,4.399983e-06,2.407984e+00
phis_m,2,0.000000,3.162278e-05,7.237716e-07,7.237716e-07,2.297909e+00
phis_m,2,0.000000,5.623413e-05,5.328378e-07,5.328378e-07,2.187832e+00
phis_m,2,0.000000,1.000000e-04,8.286799e-08,8.286799e-08,2.077755e+00
phis_m,2,0.000000,1.778279e-04,6.586846e-09,6.586846e-09,1.967674e+00
phis_m,2,0.000000,3.162278e-04,1.243791e-08,1.243791e-08,1.857589e+00
phis_m,2,0.000000,5.623413e-04,6.117922e-09,6.117922e-09,1.747497e+00
phis_m,2,0.000000,1.000000e-03,6.015063e-10,6.015062e-10,1.637393e+00
phis_m,2,0.000000,1.778279e-03,1.333190e-09,1.333190e-09,1.527270e+00
phis_m,2,0.000000,3.162278e-03,2.061477e-10,2.061477e-10,1.417116e+00
phis_m,2,0.000000,5.623413e-03,9.133060e-11,9.133060e-11,1.306915e+00
phis_m,2,0.000000,1.000000e-02,4.561236e-11,4.561257e-11,1.196643e+00
phis_m,2,0.000000,1.778279e-02,1.512997e-12,1.513225e-12,1.086263e+00
phis_m,2,0.000000,3.162278e-02,1.983930e-12,1.983676e-12,9.757316e-01
phis_m,2,0.000000,5.623413e-02,1.550392e-12,1.550710e-12,8.650027e-01
phis_m,2,0.000000,1.000000e-01,4.656699e-13,4.661629e-13,7.540547e-01
phis_m,2,0.000000,1.778279e-01,1.079478e-14,1.060214e-14,6.429653e-01
phis_m,2,0.000000,3.162278e-01,8.791653e-14,8.768366e-14,5.320862e-01
phis_m,2,0.000000,5.623413e-01,2.622666e-14,2.593331e-14,4.224141e-01
phis_m,2,0.000000,1.000000e+00,1.029813e-14,1.029813e-14,3.162477e-01
phis_m,2,0.523599,1.000000e-12,9.089931e+58,9.089931e+58,5.309895e+00
phis_m,2,0.523599,1.778279e-12,9.282354e+58,9.282354e+58,5.199822e+00
phis_m,2,0.523599,3.162278e-12,9.483099e+58,9.483099e+58,5.089748e+00
phis_m,2,0.523599,5.623413e-12,9.692719e+58,9.692719e+58,4.979674e+00
phis_m,2,0.523599,1.000000e-11,9.911815e+58,9.911815e+58,4.869601e+00
phis_m,2,0.523599,1.778279e-11,1.014105e+59,1.014105e+59,4.759527e+00
phis_m,2,0.523599,3.162278e-11,1.038113e+59,1.038113e+59,4.649453e+00
phis_m,2,0.523599,5.623413e-11,1.063286e+59,1.063286e+59,4.539380e+00
phis_m,2,0.523599,1.000000e-10,1.089710e+59,1.089710e+59,4.429306e+00
phis_m,2,0.523599,1.778279e-10,1.117480e+59,1.117480e+59,4.319233e+00
phis_m,2,0.523599,3.162278e-10,1.146704e+59,1.146704e+59,4.209159e+00
phis_m,2,0.523599,5.623413e-10,1.177496e+59,1.177496e+59,4.099085e+00
phis_m,2,0.523599,1.000000e-09,1.209988e+59,1.209988e+59,3.989012e+00
phis_m,2,0.523599,1.778279e-09,1.244325e+59,1.244325e+59,3.878938e+00
phis_m,2,0.523599,3.162278e-09,1.280666e+59,1.280666e+59,3.768865e+00
phis_m,2,0.523599,5.623413e-09,1.319195e+59,1.319195e+59,3.658791e+00
phis_m,2,0.523599,1.000000e-08,1.360113e+59,1.360113e+59,3.548717e+00
phis_m,2,0.523599,1.778279e-08,1.403652e+59,1.403652e+59,3.438644e+00
phis_m,2,0.523599,3.162278e-08,1.450070e+59,1.450070e+59,3.328570e+00
phis_m,2,0.523599,5.623413e-08,5.036061e-03,5.036061e-03,3.218496e+00
phis_m,2,0.523599,1.000000e-07,3.594058e-03,3.594058e-03,3.108423e+00
phis_m,2,0.523599,1.778279e-07,1.709583e-03,1.709583e-03,2.998349e+00
phis_m,2,0.523599,3.162278e-07,3.803194e-04,3.803194e-04,2.888276e+00
phis_m,2,0.523599,5.623413e-07,1.659926e-04,1.659926e-04,2.778202e+00
phis_m,2,0.523599,1.000000e-06,1.131967e-05,1.131967e-05,2.668128e+00
phis_m,2,0.523599,1.778279e-06,2.721508e-06,2.721508e-06,2.558055e+00
phis_m,2,0.523599,3.162278e-06,2.292864e-06,2.292864e-06,2.447981e+00
phis_m,2,0.523599,5.623413e-06,1.867315e-06,1.867315e-06,2.337907e+00
phis_m,2,0.523599,1.000000e-05,6.962947e-07,6.962947e-07,2.227833e+00
phis_m,2,0.523599,1.778279e-05,7.799628e-08,7.799628e-08,2.117759e+00
phis_m,2,0.523599,3.162278e-05,5.900003e-08,5.900003e-08,2.007684e+00
phis_m,2,0.523599,5.623413e-05,2.734431e-08,2.734431e-08,1.897608e+00
phis_m,2,0.523599,1.000000e-04,6.178980e-09,6.178979e-09,1.787531e+00
phis_m,2,0.523599,1.778279e-04,2.926124e-09,2.926124e-09,1.677452e+00
phis_m,2,0.523599,3.162278e-04,5.162740e-10,5.162741e-10,1.567369e+00
phis_m,2,0.523599,5.623413e-04,1.998215e-10,1.998215e-10,1.457281e+00
phis_m,2,0.523599,1.000000e-03,1.338678e-10,1.338680e-10,1.347183e+00
phis_m,2,0.523599,1.778279e-03,4.072981e-11,4.073001e-11,1.237071e+00
phis_m,2,0.523599,3.162278e-03,2.527589e-11,2.527602e-11,1.126937e+00
phis_m,2,0.523599,5.623413e-03,1.308183e-11,1.308183e-11,1.016771e+00
phis_m,2,0.523599,1.000000e-02,3.239021e-12,3.238748e-12,9.065640e-01
phis_m,2,0.523599,1.778279e-02,2.720208e-14,2.720208e-14,7.963130e-01
phis_m,2,0.523599,3.162278e-02,1.686100e-13,1.683889e-13,6.860489e-01
phis_m,2,0.523599,5.623413e-02,6.542201e-14,6.563716e-14,5.759025e-01
phis_m,2,0.523599,1.000000e-01,3.706478e-15,3.706478e-15,4.662692e-01
phis_m,2,0.523599,1.778279e-01,9.092718e-15,8.746676e-15,3.581723e-01
phis_m,2,0.523599,3.162278e-01,1.008607e-14,1.081810e-14,2.539487e-01
phis_m,2,0.523599,5.623413e-01,7.845660e-16,1.176849e-15,1.582107e-01
phis_m,2,0.523599,1.000000e+00,3.292235e-15,7.571287e-15,7.843761e-02
phis_m,2,1.047198,1.000000e-12,9.267829e+58,9.267829e+58,5.207971e+00
phis_m,2,1.047198,1.778279e-12,9.467939e+58,9.467939e+58,5.097897e+00
phis_m,2,1.047198,3.162278e-12,9.676882e+58,9.676882e+58,4.987824e+00
phis_m,2,1.047198,5.623413e-12,9.895255e+58,9.895255e+58,4.877750e+00
phis_m,2,1.047198,1.000000e-11,1.012371e+59,1.012371e+59,4.767676e+00
phis_m,2,1.047198,1.778279e-11,1.036297e+59,1.036297e+59,4.657603e+00
phis_m,2,1.047198,3.162278e-11,1.061380e+59,1.061380e+59,4.547529e+00
phis_m,2,1.047198,5.623413e-11,1.087709e+59,1.087709e+59,4.437456e+00
phis_m,2,1.047198,1.000000e-10,1.115376e+59,1.115376e+59,4.327382e+00
phis_m,2,1.047198,1.778279e-10,1.144488e+59,1.144488e+59,4.217308e+00
phis_m,2,1.047198,3.162278e-10,1.175160e+59,1.175160e+59,4.107235e+00
phis_m,2,1.047198,5.623413e-10,1.207522e+59,1.207522e+59,3.997161e+00
phis_m,2,1.047198,1.000000e-09,1.241716e+59,1.241716e+59,3.887087e+00
phis_m,2,1.047198,1.778279e-09,1.277903e+59,1.277903e+59,3.777014e+00
phis_m,2,1.047198,3.162278e-09,1.316263e+59,1.316263e+59,3.666940e+00
phis_m,2,1.047198,5.623413e-09,1.356997e+59,1.356997e+59,3.556867e+00
phis_m,2,1.047198,1.000000e-08,1.400333e+59,1.400333e+59,3.446793e+00
phis_m,2,1.047198,1.778279e-08,1.446528e+59,1.446528e+59,3.336719e+00
phis_m,2,1.047198,3.162278e-08,7.548985e-03,7.548985e-03,3.226646e+00
phis_m,2,1.047198,5.623413e-08,6.239160e-03,6.239160e-03,3.116572e+00
phis_m,2,1.047198,1.000000e-07,1.005632e-03,1.005632e-03,3.006499e+00
phis_m,2,1.047198,1.778279e-07,6.524172e-04,6.524172e-04,2.896425e+00
phis_m,2,1.047198,3.162278e-07,2.163501e-04,2.163501e-04,2.786351e+00
phis_m,2,1.047198,5.623413e-07,1.564776e-05,1.564776e-05,2.676278e+00
phis_m,2,1.047198,1.000000e-06,4.684656e-06,4.684656e-06,2.566204e+00
phis_m,2,1.047198,1.778279e-06,1.165139e-06,1.165139e-06,2.456130e+00
phis_m,2,1.047198,3.162278e-06,1.338546e-07,1.338546e-07,2.346057e+00
phis_m,2,1.047198,5.623413e-06,4.646690e-07,4.646690e-07,2.235983e+00
phis_m,2,1.047198,1.000000e-05,1.477165e-07,1.477165e-07,2.125909e+00
phis_m,2,1.047198,1.778279e-05,6.508664e-08,6.508664e-08,2.015835e+00
phis_m,2,1.047198,3.162278e-05,2.938689e-08,2.938689e-08,1.905761e+00
phis_m,2,1.047198,5.623413e-05,7.872429e-09,7.872429e-09,1.795686e+00
phis_m,2,1.047198,1.000000e-04,3.452137e-09,3.452137e-09,1.685611e+00
phis_m,2,1.047198,1.778279e-04,1.227916e-09,1.227916e-09,1.575534e+00
phis_m,2,1.047198,3.162278e-04,4.898629e-10,4.898630e-10,1.465456e+00
phis_m,2,1.047198,5.623413e-04,1.537835e-10,1.537834e-10,1.355374e+00
phis_m,2,1.047198,1.000000e-03,2.581829e-11,2.581829e-11,1.245288e+00
phis_m,2,1.047198,1.778279e-03,8.677329e-12,8.677329e-12,1.135196e+00
phis_m,2,1.047198,3.162278e-03,3.467165e-12,3.467165e-12,1.025096e+00
phis_m,2,1.047198,5.623413e-03,2.425983e-12,2.425547e-12,9.149898e-01
phis_m,2,1.047198,1.000000e-02,1.446387e-13,1.446387e-13,8.048892e-01
phis_m,2,1.047198,1.778279e-02,4.959007e-13,4.953657e-13,6.948402e-01
phis_m,2,1.047198,3.162278e-02,1.687860e-14,1.666680e-14,5.849808e-01
phis_m,2,1.047198,5.623413e-02,3.973292e-14,3.999341e-14,4.756838e-01
phis_m,2,1.047198,1.000000e-01,4.155130e-15,4.323644e-15,3.678763e-01
phis_m,2,1.047198,1.778279e-01,7.547403e-15,7.782355e-15,2.636539e-01
phis_m,2,1.047198,3.162278e-01,5.985717e-16,9.280460e-16,1.671882e-01
phis_m,2,1.047198,5.623413e-01,1.271285e-15,6.548121e-15,8.543389e-02
phis_m,2,1.047198,1.000000e+00,2.518204e-14,3.897302e-15,2.749605e-02
phis_m,2,1.570796,1.000000e-12,9.316322e+58,9.316322e+58,5.180862e+00
phis_m,2,1.570796,1.778279e-12,9.518555e+58,9.518555e+58,5.070789e+00
phis_m,2,1.570796,3.162278e-12,9.729763e+58,9.729763e+58,4.960715e+00
phis_m,2,1.570796,5.623413e-12,9.950557e+58,9.950557e+58,4.850641e+00
phis_m,2,1.570796,1.000000e-11,1.018160e+59,1.018160e+59,4.740568e+00
phis_m,2,1.570796,1.778279e-11,1.042364e+59,1.042364e+59,4.630494e+00
phis_m,2,1.570796,3.162278e-11,1.067745e+59,1.067745e+59,4.520421e+00
phis_m,2,1.570796,5.623413e-11,1.094394e+59,1.094394e+59,4.410347e+00
phis_m,2,1.570796,1.000000e-10,1.122407e+59,1.122407e+59,4.300273e+00
phis_m,2,1.570796,1.778279e-10,1.151892e+59,1.151892e+59,4.190200e+00
phis_m,2,1.570796,3.162278e-10,1.182968e+59,1.182968e+59,4.080126e+00
phis_m,2,1.570796,5.623413e-10,1.215767e+59,1.215767e+59,3.970052e+00
phis_m,2,1.570796,1.000000e-09,1.250436e+59,1.250436e+59,3.859979e+00
phis_m,2,1.570796,1.778279e-09,1.287141e+59,1.287141e+59,3.749905e+00
phis_m,2,1.570796,3.162278e-09,1.326066e+59,1.326066e+59,3.639832e+00
phis_m,2,1.570796,5.623413e-09,1.367419e+59,1.367419e+59,3.529758e+00
phis_m,2,1.570796,1.000000e-08,1.411434e+59,1.411434e+59,3.419684e+00
phis_m,2,1.570796,1.778279e-08,1.458376e+59,1.458376e+59,3.309611e+00
phis_m,2,1.570796,3.162278e-08,8.597209e-04,8.597209e-04,3.199537e+00
phis_m,2,1.570796,5.623413e-08,2.520632e-03,2.520632e-03,3.089464e+00
phis_m,2,1.570796,1.000000e-07,9.232457e-04,9.232457e-04,2.979390e+00
phis_m,2,1.570796,1.778279e-07,4.618117e-04,4.618117e-04,2.869316e+00
phis_m,2,1.570796,3.162278e-07,2.731569e-05,2.731569e-05,2.759243e+00
phis_m,2,1.570796,5.623413e-07,5.081587e-05,5.081587e-05,2.649169e+00
phis_m,2,1.570796,1.000000e-06,6.891617e-06,6.891617e-06,2.539095e+00
phis_m,2,1.570796,1.778279e-06,5.087433e-06,5.087433e-06,2.429022e+00
phis_m,2,1.570796,3.162278e-06,4.668343e-07,4.668343e-07,2.318948e+00
phis_m,2,1.570796,5.623413e-06,2.750774e-07,2.750774e-07,2.208875e+00
phis_m,2,1.570796,1.000000e-05,7.318480e-08,7.318480e-08,2.098801e+00
phis_m,2,1.570796,1.778279e-05,1.010001e-08,1.010001e-08,1.988727e+00
phis_m,2,1.570796,3.162278e-05,1.712625e-08,1.712625e-08,1.878654e+00
phis_m,2,1.570796,5.623413e-05,5.217929e-09,5.217929e-09,1.768580e+00
phis_m,2,1.570796,1.000000e-04,2.477222e-09,2.477222e-09,1.658507e+00
phis_m,2,1.570796,1.778279e-04,1.333697e-10,1.333696e-10,1.548433e+00
phis_m,2,1.570796,3.162278e-04,1.253884e-10,1.253886e-10,1.438360e+00
phis_m,2,1.570796,5.623413e-04,2.861316e-11,2.861353e-11,1.328286e+00
phis_m,2,1.570796,1.000000e-03,4.711111e-11,4.711071e-11,1.218214e+00
phis_m,2,1.570796,1.778279e-03,1.408683e-11,1.408683e-11,1.108143e+00
phis_m,2,1.570796,3.162278e-03,2.183779e-12,2.184055e-12,9.980772e-01
phis_m,2,1.570796,5.623413e-03,2.957989e-13,2.960779e-13,8.880265e-01
phis_m,2,1.570796,1.000000e-02,5.813685e-13,5.810143e-13,7.780170e-01
phis_m,2,1.570796,1.778279e-02,1.092191e-13,1.094045e-13,6.681201e-01
phis_m,2,1.570796,3.162278e-02,8.308955e-14,8.273195e-14,5.585233e-01
phis_m,2,1.570796,5.623413e-02,4.778618e-14,4.761752e-14,4.496993e-01
phis_m,2,1.570796,1.000000e-01,6.347539e-15,5.986039e-15,3.427723e-01
phis_m,2,1.570796,1.778279e-01,6.779465e-15,6.363942e-15,2.401929e-01
phis_m,2,1.570796,3.162278e-01,8.927706e-16,1.314691e-15,1.466477e-01
phis_m,2,1.570796,5.623413e-01,1.409991e-16,8.038188e-16,6.959672e-02
phis_m,2,1.570796,1.000000e+00,3.839955e-14,3.839955e-14,1.825587e-02
phis_m,2,2.094395,1.000000e-12,9.267829e+58,9.267829e+58,5.207971e+00
phis_m,2,2.094395,1.778279e-12,9.467939e+58,9.467939e+58,5.097897e+00
phis_m,2,2.094395,3.162278e-12,9.676882e+58,9.676882e+58,4.987824e+00
phis_m,2,2.094395,5.623413e-12,9.895255e+58,9.895255e+58,4.877750e+00
phis_m,2,2.094395,1.000000e-11,1.012371e+59,1.012371e+59,4.767676e+00
phis_m,2,2.094395,1.778279e-11,1.036297e+59,1.036297e+59,4.657603e+00
phis_m,2,2.094395,3.162278e-11,1.061380e+59,1.061380e+59,4.547529e+00
phis_m,2,2.094395,5.623413e-11,1.087709e+59,1.087709e+59,4.437456e+00
phis_m,2,2.094395,1.000000e-10,1.115376e+59,1.115376e+59,4.327382e+00
phis_m,2,2.094395,1.778279e-10,1.144488e+59,1.144488e+59,4.217308e+00
phis_m,2,2.094395,3.162278e-10,1.175160e+59,1.175160e+59,4.107235e+00
phis_m,2,2.094395,5.623413e-10,1.207522e+59,1.207522e+59,3.997161e+00
phis_m,2,2.094395,1.000000e-09,1.241716e+59,1.241716e+59,3.887087e+00
phis_m,2,2.094395,1.778279e-09,1.277903e+59,1.277903e+59,3.777014e+00
phis_m,2,2.094395,3.162278e-09,1.316263e+59,1.316263e+59,3.666940e+00
phis_m,2,2.094395,5.623413e-09,1.356997e+59,1.356997e+59,3.556867e+00
phis_m,2,2.094395,1.000000e-08,1.400333e+59,1.400333e+59,3.446793e+00
phis_m,2,2.094395,1.778279e-08,1.446528e+59,1.446528e+59,3.336719e+00
phis_m,2,2.094395,3.162278e-08,7.548985e-03,7.548985e-03,3.226646e+00
phis_m,2,2.094395,5.623413e-08,6.239160e-03,6.239160e-03,3.116572e+00
phis_m,2,2.094395,1.000000e-07,1.005632e-03,1.005632e-03,3.006499e+00
phis_m,2,2.094395,1.778279e-07,6.524172e-04,6.524172e-04,2.896425e+00
phis_m,2,2.094395,3.162278e-07,2.163501e-04,2.163501e-04,2.786351e+00
phis_m,2,2.094395,5.623413e-07,1.564776e-05,1.564776e-05,2.676278e+00
phis_m,2,2.094395,1.000000e-06,4.684656e-06,4.684656e-06,2.566204e+00
phis_m,2,2.094395,1.778279e-06,1.165139e-06,1.165139e-06,2.456131e+00
phis_m,2,2.094395,3.162278e-06,1.338546e-07,1.338546e-07,2.346057e+00
phis_m,2,2.094395,5.623413e-06,4.646690e-07,4.646690e-07,2.235984e+00
phis_m,2,2.094395,1.000000e-05,1.477165e-07,1.477165e-07,2.125910e+00
phis_m,2,2.094395,1.778279e-05,6.508664e-08,6.508664e-08,2.015837e+00
phis_m,2,2.094395,3.162278e-05,2.938689e-08,2.938689e-08,1.905764e+00
phis_m,2,2.094395,5.623413e-05,7.872430e-09,7.872430e-09,1.795692e+00
phis_m,2,2.094395,1.000000e-04,3.452137e-09,3.452137e-09,1.685620e+00
phis_m,2,2.094395,1.778279e-04,1.227916e-09,1.227916e-09,1.575549e+00
phis_m,2,2.094395,3.162278e-04,4.898631e-10,4.898631e-10,1.465481e+00
phis_m,2,2.094395,5.623413e-04,1.537834e-10,1.537834e-10,1.355415e+00
phis_m,2,2.094395,1.000000e-03,2.581874e-11,2.581874e-11,1.245355e+00
phis_m,2,2.094395,1.778279e-03,8.677375e-12,8.677727e-12,1.135304e+00
phis_m,2,2.094395,3.162278e-03,3.468029e-12,3.467787e-12,1.025270e+00
phis_m,2,2.094395,5.623413e-03,2.426504e-12,2.426338e-12,9.152644e-01
phis_m,2,2.094395,1.000000e-02,1.444079e-13,1.444079e-13,8.053175e-01
phis_m,2,2.094395,1.778279e-02,4.965823e-13,4.965823e-13,6.954953e-01
phis_m,2,2.094395,3.162278e-02,1.600477e-14,1.642761e-14,5.859566e-01
phis_m,2,2.094395,5.623413e-02,4.016470e-14,3.922663e-14,4.770852e-01
phis_m,2,2.094395,1.000000e-01,3.463298e-15,3.798453e-15,3.697841e-01
phis_m,2,2.094395,1.778279e-01,7.479503e-15,7.013913e-15,2.660474e-01
phis_m,2,2.094395,3.162278e-01,9.530240e-16,5.482020e-16,1.698188e-01
phis_m,2,2.094395,5.623413e-01,1.275460e-15,2.021328e-15,8.772229e-02
phis_m,2,2.094395,1.000000e+00,1.409130e-15,2.344046e-14,2.871300e-02
phis_m,2,2.617994,1.000000e-12,9.089931e+58,9.089931e+58,5.309895e+00
phis_m,2,2.617994,1.778279e-12,9.282354e+58,9.282354e+58,5.199822e+00
phis_m,2,2.617994,3.162278e-12,9.483099e+58,9.483099e+58,5.089748e+00
phis_m,2,2.617994,5.623413e-12,9.692719e+58,9.692719e+58,4.979674e+00
phis_m,2,2.617994,1.000000e-11,9.911815e+58,9.911815e+58,4.869601e+00
phis_m,2,2.617994,1.778279e-11,1.014105e+59,1.014105e+59,4.759527e+00
phis_m,2,2.617994,3.162278e-11,1.038113e+59,1.038113e+59,4.649453e+00
phis_m,2,2.617994,5.623413e-11,1.063286e+59,1.063286e+59,4.539380e+00
phis_m,2,2.617994,1.000000e-10,1.089710e+59,1.089710e+59,4.429306e+00
phis_m,2,2.617994,1.778279e-10,1.117480e+59,1.117480e+59,4.319233e+00
phis_m,2,2.617994,3.162278e-10,1.146704e+59,1.146704e+59,4.209159e+00
phis_m,2,2.617994,5.623413e-10,1.177496e+59,1.177496e+59,4.099085e+00
phis_m,2,2.617994,1.000000e-09,1.209988e+59,1.209988e+59,3.989012e+00
phis_m,2,2.617994,1.778279e-09,1.244325e+59,1.244325e+59,3.878938e+00
phis_m,2,2.617994,3.162278e-09,1.280666e+59,1.280666e+59,3.768865e+00
phis_m,2,2.617994,5.623413e-09,1.319195e+59,1.319195e+59,3.658791e+00
phis_m,2,2.617994,1.000000e-08,1.360113e+59,1.360113e+59,3.548717e+00
phis_m,2,2.617994,1.778279e-08,1.403652e+59,1.403652e+59,3.438644e+00
phis_m,2,2.617994,3.162278e-08,1.450070e+59,1.450070e+59,3.328570e+00
phis_m,2,2.617994,5.623413e-08,5.036061e-03,5.036061e-03,3.218496e+00
phis_m,2,2.617994,1.000000e-07,3.594058e-03,3.594058e-03,3.108423e+00
phis_m,2,2.617994,1.778279e-07,1.709583e-03,1.709583e-03,2.998349e+00
phis_m,2,2.617994,3.162278e-07,3.803194e-04,3.803194e-04,2.888276e+00
phis_m,2,2.617994,5.623413e-07,1.659926e-04,1.659926e-04,2.778202e+00
phis_m,2,2.617994,1.000000e-06,1.131967e-05,1.131967e-05,2.668128e+00
phis_m,2,2.617994,1.778279e-06,2.721508e-06,2.721508e-06,2.558055e+00
phis_m,2,2.617994,3.162278e-06,2.292864e-06,2.292864e-06,2.447981e+00
phis_m,2,2.617994,5.623413e-06,1.867315e-06,1.867315e-06,2.337908e+00
phis_m,2,2.617994,1.000000e-05,6.962947e-07,6.962947e-07,2.227835e+00
phis_m,2,2.617994,1.778279e-05,7.799628e-08,7.799628e-08,2.117762e+00
phis_m,2,2.617994,3.162278e-05,5.900003e-08,5.900003e-08,2.007690e+00
phis_m,2,2.617994,5.623413e-05,2.734432e-08,2.734432e-08,1.897618e+00
phis_m,2,2.617994,1.000000e-04,6.178980e-09,6.178980e-09,1.787548e+00
phis_m,2,2.617994,1.778279e-04,2.926125e-09,2.926125e-09,1.677480e+00
phis_m,2,2.617994,3.162278e-04,5.162738e-10,5.162738e-10,1.567415e+00
phis_m,2,2.617994,5.623413e-04,1.998216e-10,1.998214e-10,1.457357e+00
phis_m,2,2.617994,1.000000e-03,1.338684e-10,1.338684e-10,1.347308e+00
phis_m,2,2.617994,1.778279e-03,4.072999e-11,4.073039e-11,1.237274e+00
phis_m,2,2.617994,3.162278e-03,2.527588e-11,2.527588e-11,1.127266e+00
phis_m,2,2.617994,5.623413e-03,1.308279e-11,1.308294e-11,1.017298e+00
phis_m,2,2.617994,1.000000e-02,3.238024e-12,3.238434e-12,9.073962e-01
phis_m,2,2.617994,1.778279e-02,2.653656e-14,2.653656e-14,7.976080e-01
phis_m,2,2.617994,3.162278e-02,1.688464e-13,1.690265e-13,6.880236e-01
phis_m,2,2.617994,5.623413e-02,6.444870e-14,6.444870e-14,5.788321e-01
phis_m,2,2.617994,1.000000e-01,2.883656e-15,3.673527e-15,4.704515e-01
phis_m,2,2.617994,1.778279e-01,7.891883e-15,7.891883e-15,3.638160e-01
phis_m,2,2.617994,3.162278e-01,1.267960e-14,1.205941e-14,2.609315e-01
phis_m,2,2.617994,5.623413e-01,9.766658e-16,5.618013e-16,1.657081e-01
phis_m,2,2.617994,1.000000e+00,1.911100e-15,1.000178e-15,8.468494e-02
phis_m,2,3.141593,1.000000e-12,8.618847e+58,8.618847e+58,5.600121e+00
phis_m,2,3.141593,1.778279e-12,8.791652e+58,8.791652e+58,5.490047e+00
phis_m,2,3.141593,3.162278e-12,8.971528e+58,8.971528e+58,5.379973e+00
phis_m,2,3.141593,5.623413e-12,9.158918e+58,9.158918e+58,5.269900e+00
phis_m,2,3.141593,1.000000e-11,9.354304e+58,9.354304e+58,5.159826e+00
phis_m,2,3.141593,1.778279e-11,9.558207e+58,9.558207e+58,5.049752e+00
phis_m,2,3.141593,3.162278e-11,9.771198e+58,9.771198e+58,4.939679e+00
phis_m,2,3.141593,5.623413e-11,9.993898e+58,9.993898e+58,4.829605e+00
phis_m,2,3.141593,1.000000e-10,1.022699e+59,1.022699e+59,4.719532e+00
phis_m,2,3.141593,1.778279e-10,1.047121e+59,1.047121e+59,4.609458e+00
phis_m,2,3.141593,3.162278e-10,1.072737e+59,1.072737e+59,4.499384e+00
phis_m,2,3.141593,5.623413e-10,1.099639e+59,1.099639e+59,4.389311e+00
phis_m,2,3.141593,1.000000e-09,1.127925e+59,1.127925e+59,4.279237e+00
phis_m,2,3.141593,1.778279e-09,1.157704e+59,1.157704e+59,4.169164e+00
phis_m,2,3.141593,3.162278e-09,1.189099e+59,1.189099e+59,4.059090e+00
phis_m,2,3.141593,5.623413e-09,1.222243e+59,1.222243e+59,3.949016e+00
phis_m,2,3.141593,1.000000e-08,1.257288e+59,1.257288e+59,3.838943e+00
phis_m,2,3.141593,1.778279e-08,1.294403e+59,1.294403e+59,3.728869e+00
phis_m,2,3.141593,3.162278e-08,1.333775e+59,1.333775e+59,3.618795e+00
phis_m,2,3.141593,5.623413e-08,1.375617e+59,1.375617e+59,3.508722e+00
phis_m,2,3.141593,1.000000e-07,1.420170e+59,1.420170e+59,3.398648e+00
phis_m,2,3.141593,1.778279e-07,1.467705e+59,1.467705e+59,3.288575e+00
phis_m,2,3.141593,3.162278e-07,7.483675e-03,7.483675e-03,3.178501e+00
phis_m,2,3.141593,5.623413e-07,4.297459e-04,4.297459e-04,3.068428e+00
phis_m,2,3.141593,1.000000e-06,4.385699e-04,4.385699e-04,2.958354e+00
phis_m,2,3.141593,1.778279e-06,3.658999e-04,3.658999e-04,2.848280e+00
phis_m,2,3.141593,3.162278e-06,6.752249e-05,6.752249e-05,2.738207e+00
phis_m,2,3.141593,5.623413e-06,3.989042e-05,3.989042e-05,2.628134e+00
phis_m,2,3.141593,1.000000e-05,1.414520e-05,1.414520e-05,2.518061e+00
phis_m,2,3.141593,1.778279e-05,4.399983e-06,4.399983e-06,2.407988e+00
phis_m,2,3.141593,3.162278e-05,7.237718e-07,7.237718e-07,2.297916e+00
phis_m,2,3.141593,5.623413e-05,5.328381e-07,5.328381e-07,2.187845e+00
phis_m,2,3.141593,1.000000e-04,8.286808e-08,8.286808e-08,2.077775e+00
phis_m,2,3.141593,1.778279e-04,6.586860e-09,6.586860e-09,1.967708e+00
phis_m,2,3.141593,3.162278e-04,1.243796e-08,1.243796e-08,1.857646e+00
phis_m,2,3.141593,5.623413e-04,6.117969e-09,6.117968e-09,1.747591e+00
phis_m,2,3.141593,1.000000e-03,6.015152e-10,6.015153e-10,1.637548e+00
phis_m,2,3.141593,1.778279e-03,1.333226e-09,1.333226e-09,1.527524e+00
phis_m,2,3.141593,3.162278e-03,2.061587e-10,2.061587e-10,1.417531e+00
phis_m,2,3.141593,5.623413e-03,9.133991e-11,9.134010e-11,1.307585e+00
phis_m,2,3.141593,1.000000e-02,4.562142e-11,4.562184e-11,1.197713e+00
phis_m,2,3.141593,1.778279e-02,1.513570e-12,1.513342e-12,1.087953e+00
phis_m,2,3.141593,3.162278e-02,1.984755e-12,1.984755e-12,9.783580e-01
phis_m,2,3.141593,5.623413e-02,1.553594e-12,1.553737e-12,8.689987e-01
phis_m,2,3.141593,1.000000e-01,4.676126e-13,4.674495e-13,7.599630e-01
phis_m,2,3.141593,1.778279e-01,1.103621e-14,1.080341e-14,6.513492e-01
phis_m,2,3.141593,3.162278e-01,8.926475e-14,8.926475e-14,5.432550e-01
phis_m,2,3.141593,5.623413e-01,2.676559e-14,2.602293e-14,4.357765e-01
